Id;Class;Order;Family;SubFamily;Genus;specific epithet;                  Binomial sp                 ;Individuals
1340;Insecta;Hymenoptera;Formicidae;Myrmicinae;Procryptocerus;scabriusculus;Procryptocerus scabriusculus;NA
1341;Insecta;Hymenoptera;Formicidae;Myrmicinae;Procryptocerus;spiniperdus;Procryptocerus spiniperdus;NA
1342;Insecta;Hymenoptera;Formicidae;Myrmicinae;Procryptocerus;striatus;Procryptocerus striatus;NA
1343;Insecta;Hymenoptera;Formicidae;Myrmicinae;Procryptocerus;subpilosus;Procryptocerus subpilosus;NA
1344;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;acanthobius;Pseudomyrmex acanthobius;NA
1345;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;alvarengai;Pseudomyrmex alvarengai;NA
1346;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;atripes;Pseudomyrmex atripes;NA
1347;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;beccarii;Pseudomyrmex beccarii;NA
1348;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;boopis;Pseudomyrmex boopis;NA
1349;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;browni;Pseudomyrmex browni;NA
1350;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;caeciliae;Pseudomyrmex caeciliae;NA
1351;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;cladoicus;Pseudomyrmex cladoicus;NA
1352;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;colei;Pseudomyrmex colei;NA
1353;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;concolor;Pseudomyrmex concolor;NA
1354;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;cubaensis;Pseudomyrmex cubaensis;NA
1355;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;curacaensis;Pseudomyrmex curacaensis;NA
1356;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;deminutus;Pseudomyrmex deminutus;NA
1357;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;dendroicus;Pseudomyrmex dendroicus;NA
1358;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;denticollis;Pseudomyrmex denticollis;NA
1359;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;duckei;Pseudomyrmex duckei;NA
1360;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;eduardi;Pseudomyrmex eduardi;NA
1361;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;elongatus;Pseudomyrmex elongatus;NA
1362;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;ethicus;Pseudomyrmex ethicus;NA
1363;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;euryblemma;Pseudomyrmex euryblemma;NA
1364;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;faber;Pseudomyrmex faber;NA
1365;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;ferox;Pseudomyrmex ferox;NA
1366;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;filiformis;Pseudomyrmex filiformis;NA
1367;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;flavidulus;Pseudomyrmex flavidulus;NA
1368;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;godmani;Pseudomyrmex godmani;NA
1369;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;gracilis;Pseudomyrmex gracilis;NA
1370;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;holmgreni;Pseudomyrmex holmgreni;NA
1371;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;hospitalis;Pseudomyrmex hospitalis;NA
1372;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;insuavis;Pseudomyrmex insuavis;NA
1373;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;ita;Pseudomyrmex ita;NA
1374;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;kuenckeli;Pseudomyrmex kuenckeli;NA
1375;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;laevifrons;Pseudomyrmex laevifrons;NA
1376;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;laevigatus;Pseudomyrmex laevigatus;NA
1377;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;laevivertex;Pseudomyrmex laevivertex;NA
1378;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;lisus;Pseudomyrmex lisus;NA
1379;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;longior;Pseudomyrmex longior;NA
1380;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;maculatus;Pseudomyrmex maculatus;NA
1381;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;malignus;Pseudomyrmex malignus;NA
1382;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;mandibularis;Pseudomyrmex mandibularis;NA
1383;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;niger;Pseudomyrmex niger;NA
1384;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;obtusus;Pseudomyrmex obtusus;NA
1385;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;oculatus;Pseudomyrmex oculatus;NA
1386;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;pallens;Pseudomyrmex pallens;NA
1387;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;parvulus;Pseudomyrmex parvulus;NA
1388;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;penetrator;Pseudomyrmex penetrator;NA
1389;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;perboscii;Pseudomyrmex perboscii;NA
1390;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;peruvianus;Pseudomyrmex peruvianus;NA
1391;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;phyllophilus;Pseudomyrmex phyllophilus;NA
1392;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;pictus;Pseudomyrmex pictus;NA
1393;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;pisinnus;Pseudomyrmex pisinnus;NA
1394;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;pupa;Pseudomyrmex pupa;NA
1395;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;rochai;Pseudomyrmex rochai;NA
1396;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;rubiginosus;Pseudomyrmex rubiginosus;NA
1397;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;rufiventris;Pseudomyrmex rufiventris;NA
1398;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;santschii;Pseudomyrmex santschii;NA
1399;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;schuppi;Pseudomyrmex schuppi;NA
1400;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;sericeus;Pseudomyrmex sericeus;NA
1401;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;sericeus cordiae;Pseudomyrmex sericeus cordiae;NA
1402;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;simplex;Pseudomyrmex simplex;NA
1403;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;spiculus;Pseudomyrmex spiculus;NA
1404;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;subater;Pseudomyrmex subater;NA
1405;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;tachigaliae;Pseudomyrmex tachigaliae;NA
1406;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;tenuis;Pseudomyrmex tenuis;NA
1407;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;tenuissimus;Pseudomyrmex tenuissimus;NA
1408;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;terminalis;Pseudomyrmex terminalis;NA
1409;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;termitarius;Pseudomyrmex termitarius;NA
1410;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;triplaridis;Pseudomyrmex triplaridis;NA
1411;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;triplarinus;Pseudomyrmex triplarinus;NA
1412;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;unicolor;Pseudomyrmex unicolor;NA
1413;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;urbanus;Pseudomyrmex urbanus;NA
1414;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;venustus;Pseudomyrmex venustus;NA
1415;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;viduus;Pseudomyrmex viduus;NA
1416;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;villosus;Pseudomyrmex villosus;NA
1417;Insecta;Hymenoptera;Formicidae;Pseudomyrmecinae;Pseudomyrmex;vinneni;Pseudomyrmex vinneni;NA
1418;Insecta;Hymenoptera;Formicidae;Ponerinae;Pseudoponera;gilberti;Pseudoponera gilberti;NA
1419;Insecta;Hymenoptera;Formicidae;Ponerinae;Pseudoponera;stigma;Pseudoponera stigma;NA
1420;Insecta;Hymenoptera;Formicidae;Ponerinae;Pseudoponera;succedanea;Pseudoponera succedanea;NA
1421;Insecta;Hymenoptera;Formicidae;Ponerinae;Rasopone;ferruginea;Rasopone ferruginea;NA
1422;Insecta;Hymenoptera;Formicidae;Ponerinae;Rasopone;lunaris;Rasopone lunaris;NA
1423;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;alzatei;Rogeria alzatei;NA
1424;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;belti;Rogeria belti;NA
1425;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;besucheti;Rogeria besucheti;NA
1426;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;blanda;Rogeria blanda;NA
1427;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;ciliosa;Rogeria ciliosa;NA
1428;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;cuneola;Rogeria cuneola;NA
1429;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;curvipubens;Rogeria curvipubens;NA
1430;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;foreli;Rogeria foreli;NA
1431;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;germaini;Rogeria germaini;NA
1432;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;leptonana;Rogeria leptonana;NA
1433;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;lirata;Rogeria lirata;NA
1434;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;micromma;Rogeria micromma;NA
1435;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;procera;Rogeria procera;NA
1436;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;prominula;Rogeria prominula;NA
1437;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;scobinata;Rogeria scobinata;NA
1438;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;sicaria;Rogeria sicaria;NA
1439;Insecta;Hymenoptera;Formicidae;Myrmicinae;Rogeria;subarmata;Rogeria subarmata;NA
1440;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;bondari;Sericomyrmex bondari;NA
1441;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;lutzi;Sericomyrmex lutzi;NA
1442;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;maravalhas;Sericomyrmex maravalhas;NA
1443;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;mayri;Sericomyrmex mayri;NA
1444;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;opacus;Sericomyrmex opacus;NA
1445;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;parvulus;Sericomyrmex parvulus;NA
1446;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;saussurei;Sericomyrmex saussurei;NA
1447;Insecta;Hymenoptera;Formicidae;Myrmicinae;Sericomyrmex;scrobifer;Sericomyrmex scrobifer;NA
1448;Insecta;Hymenoptera;Formicidae;Ponerinae;Simopelta;anomma;Simopelta anomma;NA
1449;Insecta;Hymenoptera;Formicidae;Ponerinae;Simopelta;jeckylli;Simopelta jeckylli;NA
1450;Insecta;Hymenoptera;Formicidae;Ponerinae;Simopelta;pergandei;Simopelta pergandei;NA
1451;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;alvarengai;Solenopsis alvarengai;NA
1452;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;basalis;Solenopsis basalis;NA
1453;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;brevicornis;Solenopsis brevicornis;NA
1454;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;castor;Solenopsis castor;NA
1455;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;clytemnestra;Solenopsis clytemnestra;NA
1456;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;corticalis;Solenopsis corticalis;NA
1457;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;geminata;Solenopsis geminata;NA
1458;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;globularia;Solenopsis globularia;NA
1459;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;helena;Solenopsis helena;NA
1460;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;iheringi;Solenopsis iheringi;NA
1461;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;invicta;Solenopsis invicta;NA
1462;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;laeviceps;Solenopsis laeviceps;NA
1463;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;picea;Solenopsis picea;NA
1464;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;pollux;Solenopsis pollux;NA
1465;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;pusillignis;Solenopsis pusillignis;NA
1466;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;richteri;Solenopsis richteri;NA
1467;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;saevissima;Solenopsis saevissima;NA
1468;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;stricta;Solenopsis stricta;NA
1469;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;substituta;Solenopsis substituta;NA
1470;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;subtilis;Solenopsis subtilis;NA
1471;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;succinea;Solenopsis succinea;NA
1472;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;tenuis;Solenopsis tenuis;NA
1473;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;virulens;Solenopsis virulens;NA
1474;Insecta;Hymenoptera;Formicidae;Ponerinae;Solenopsis;wasmannii;Solenopsis wasmannii;NA
1475;Insecta;Hymenoptera;Formicidae;Dorylinae;Sphinctomyrmex;marcoyi;Sphinctomyrmex marcoyi;NA
1476;Insecta;Hymenoptera;Formicidae;Myrmicinae;Stegomyrmex;bensoni;Stegomyrmex bensoni;NA
1477;Insecta;Hymenoptera;Formicidae;Myrmicinae;Stegomyrmex;olindae;Stegomyrmex olindae;NA
1478;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;alberti;Strumigenys alberti;NA
1479;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;appretiata;Strumigenys appretiata;NA
1480;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;ascita;Strumigenys ascita;NA
1481;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;auctidens;Strumigenys auctidens;NA
1482;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;beebei;Strumigenys beebei;NA
1483;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;browni;Strumigenys browni;NA
1484;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;carinithorax;Strumigenys carinithorax;NA
1485;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;cincinnata;Strumigenys cincinnata;NA
1486;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;cordovensis;Strumigenys cordovensis;NA
1487;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;cosmostela;Strumigenys cosmostela;NA
1488;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;crassicornis;Strumigenys crassicornis;NA
1489;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;decipula;Strumigenys decipula;NA
1490;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;deinomastax;Strumigenys deinomastax;NA
1491;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;denticulata;Strumigenys denticulata;NA
1492;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;depressiceps;Strumigenys depressiceps;NA
1493;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;diabola;Strumigenys diabola;NA
1494;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;dolichognatha;Strumigenys dolichognatha;NA
1495;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;eggersi;Strumigenys eggersi;NA
1496;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;elongata;Strumigenys elongata;NA
1497;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;emmae;Strumigenys emmae;NA
1498;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;epinotalis;Strumigenys epinotalis;NA
1499;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;fairchildi;Strumigenys fairchildi;NA
1500;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;furtiva;Strumigenys furtiva;NA
1501;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;glenognatha;Strumigenys glenognatha;NA
1502;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;grytava;Strumigenys grytava;NA
1503;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;gytha;Strumigenys gytha;NA
1504;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;hadrodens;Strumigenys hadrodens;NA
1505;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;hyphata;Strumigenys hyphata;NA
1506;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;infidelis;Strumigenys infidelis;NA
1507;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;inusitata;Strumigenys inusitata;NA
1508;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;louisianae;Strumigenys louisianae;NA
1509;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;mandibularis;Strumigenys mandibularis;NA
1510;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;marginiventris;Strumigenys marginiventris;NA
1511;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;metopia;Strumigenys metopia;NA
1512;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;mirabilis;Strumigenys mirabilis;NA
1513;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;moloch;Strumigenys moloch;NA
1514;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;orchibia;Strumigenys orchibia;NA
1515;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;perissognatha;Strumigenys perissognatha;NA
1516;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;perparva;Strumigenys perparva;NA
1517;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;planeti;Strumigenys planeti;NA
1518;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;precava;Strumigenys precava;NA
1519;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;princeps;Strumigenys princeps;NA
1520;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;prospiciens;Strumigenys prospiciens;NA
1521;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;rehi;Strumigenys rehi;NA
1522;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;ruta;Strumigenys ruta;NA
1523;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;schmalzi;Strumigenys schmalzi;NA
1524;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;schulzi;Strumigenys schulzi;NA
1525;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;smilax;Strumigenys smilax;NA
1526;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;smithii;Strumigenys smithii;NA
1527;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;spathula;Strumigenys spathula;NA
1528;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;stenotes;Strumigenys stenotes;NA
1529;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;subedentata;Strumigenys subedentata;NA
1530;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;sublonga;Strumigenys sublonga;NA
1531;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;thomae;Strumigenys thomae;NA
1532;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;tococae;Strumigenys tococae;NA
1533;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;trinidadensis;Strumigenys trinidadensis;NA
1534;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;trudifera;Strumigenys trudifera;NA
1535;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;urrhobia;Strumigenys urrhobia;NA
1536;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;vilhenai;Strumigenys vilhenai;NA
1537;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;villiersi;Strumigenys villiersi;NA
1538;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;wheeleriana;Strumigenys wheeleriana;NA
1539;Insecta;Hymenoptera;Formicidae;Myrmicinae;Strumigenys;zeteki;Strumigenys zeteki;NA
1540;Insecta;Hymenoptera;Formicidae;Myrmicinae;Talaridris;mandibularis;Talaridris mandibularis;NA
1541;Insecta;Hymenoptera;Formicidae;Dolichoderinae;Tapinoma;amazonae;Tapinoma amazonae;NA
1542;Insecta;Hymenoptera;Formicidae;Dolichoderinae;Tapinoma;melanocephalum;Tapinoma melanocephalum;NA
1543;Insecta;Hymenoptera;Formicidae;Dolichoderinae;Tapinoma;ramulorum;Tapinoma ramulorum;NA
1544;Insecta;Hymenoptera;Formicidae;Agroecomyrmecinae;Tatuidris;tatusia;Tatuidris tatusia;NA
1545;Insecta;Hymenoptera;Formicidae;Myrmicinae;Tetramorium;bicarinatum;Tetramorium bicarinatum;NA
1546;Insecta;Hymenoptera;Formicidae;Myrmicinae;Tetramorium;simillimum;Tetramorium simillimum;NA
1547;Insecta;Hymenoptera;Formicidae;Ponerinae;Thaumatomyrmex;atrox;Thaumatomyrmex atrox;NA
1548;Insecta;Hymenoptera;Formicidae;Ponerinae;Thaumatomyrmex;ferox;Thaumatomyrmex ferox;NA
1549;Insecta;Hymenoptera;Formicidae;Ponerinae;Thaumatomyrmex;mutilatus;Thaumatomyrmex mutilatus;NA
1550;Insecta;Hymenoptera;Formicidae;Ponerinae;Thaumatomyrmex;paludis;Thaumatomyrmex paludis;NA
1551;Insecta;Hymenoptera;Formicidae;Ponerinae;Thaumatomyrmex;zeteki;Thaumatomyrmex zeteki;NA
1552;Insecta;Hymenoptera;Formicidae;Myrmicinae;Trachymyrmex;saussurei;Trachymyrmex saussurei;NA
1553;Insecta;Hymenoptera;Formicidae;Myrmicinae;Tranopelta;gilva;Tranopelta gilva;NA
1554;Insecta;Hymenoptera;Formicidae;Myrmicinae;Tranopelta;subterranea;Tranopelta subterranea;NA
1555;Insecta;Hymenoptera;Formicidae;Myrmicinae;Tropidomyrmex;elianae;Tropidomyrmex elianae;NA
1556;Insecta;Hymenoptera;Formicidae;Ectatomminae;Typhlomyrmex;major;Typhlomyrmex major;NA
1557;Insecta;Hymenoptera;Formicidae;Ectatomminae;Typhlomyrmex;pusillus;Typhlomyrmex pusillus;NA
1558;Insecta;Hymenoptera;Formicidae;Ectatomminae;Typhlomyrmex;rogenhoferi;Typhlomyrmex rogenhoferi;NA
1559;Insecta;Hymenoptera;Formicidae;Myrmicinae;Wasmannia;auropunctata;Wasmannia auropunctata;NA
1560;Insecta;Hymenoptera;Formicidae;Myrmicinae;Wasmannia;iheringi;Wasmannia iheringi;NA
1561;Insecta;Hymenoptera;Formicidae;Myrmicinae;Wasmannia;lutzi;Wasmannia lutzi;NA
1562;Insecta;Hymenoptera;Formicidae;Myrmicinae;Wasmannia;rochai;Wasmannia rochai;NA
1563;Insecta;Hymenoptera;Formicidae;Myrmicinae;Wasmannia;scrobifera;Wasmannia scrobifera;NA
1564;Insecta;Hymenoptera;Formicidae;Formicinae;Brachymyrmex;cavernicola;Brachymyrmex cavernicola;NA
1565;Insecta;Hymenoptera;Formicidae;Formicinae;Camponotus;excisus;Camponotus excisus;NA
1566;Insecta;Hymenoptera;Formicidae;Formicinae;Camponotus;guatemalensis;Camponotus guatemalensis;NA
1567;Insecta;Hymenoptera;Formicidae;Myrmicinae;Crematogaster;crucis;Crematogaster crucis;NA
1568;Insecta;Hymenoptera;Formicidae;Myrmicinae;Crematogaster;foliocrypta;Crematogaster foliocrypta;NA
1569;Insecta;Hymenoptera;Formicidae;Myrmicinae;Crematogaster;snellingi;Crematogaster snellingi;NA
1570;Insecta;Hymenoptera;Formicidae;Amblyoponinae;Amblyopone;lurilabes;Amblyopone lurilabes;NA
1571;Insecta;Hymenoptera;Formicidae;Ectatomminae;Gnamptogenys;lavra;Gnamptogenys lavra;NA
1572;Insecta;Hymenoptera;Formicidae;Myrmicinae;Pheidole;calimana;Pheidole calimana;NA
1573;Insecta;Hymenoptera;Formicidae;Myrmicinae;Pheidole;fissiceps;Pheidole fissiceps;NA
1574;Insecta;Hymenoptera;Formicidae;Myrmicinae;Pheidole;ursus;Pheidole ursus;NA
